Price,Close,High,Low,Open,Volume
Ticker,FSR.JO,FSR.JO,FSR.JO,FSR.JO,FSR.JO
Date,,,,,
2015-01-01,5027.423828125,5027.423828125,5027.423828125,5027.423828125,0
2015-01-02,4972.744140625,5079.118315564399,4970.755838289684,5028.416606013845,1885637
2015-01-05,4744.09130859375,4992.629201960984,4743.097157020281,4968.769564197729,8989612
2015-01-06,4839.52978515625,4886.254908390092,4722.219901292561,4761.985963619235,9270671
2015-01-07,4935.9619140625,4954.850791477845,4758.008805781093,4821.634498127518,4537697
2015-01-08,5001.57568359375,5025.43531714697,4921.049420351633,4955.844719283412,6287036
2015-01-09,4870.3486328125,5039.35440288356,4832.5708724436745,4999.588339337429,10247995
2015-01-12,4792.80419921875,4938.944464160703,4774.909472899327,4861.400650109871,4674433
2015-01-13,4933.9736328125,4975.727993597937,4757.014675198027,4821.634519270729,7700800
2015-01-14,4814.67529296875,4919.061191329625,4686.4297606968175,4871.341923507511,17632881
2015-01-15,4863.3876953125,4921.048465207865,4781.8672964949155,4844.498822415742,13276473
2015-01-16,4796.7802734375,4891.224651878239,4782.862154509391,4821.634057237695,9504825
2015-01-19,4746.078125,4832.5692847978635,4724.206797235023,4821.633620915375,9350453
2015-01-20,4805.72900390625,4815.670520256905,4742.103299262063,4771.927848314026,5887793
2015-01-21,4748.06591796875,4751.048371434811,4667.539674385109,4702.334964822485,100343282
2015-01-22,4821.634765625,4858.418371053479,4752.044160760309,4764.96813023518,15880397
2015-01-23,4874.3251953125,4891.2257721675505,4831.576677385019,4853.448012138614,10336899
2015-01-26,4945.90283203125,4945.90283203125,4848.476002375157,4862.394120897456,10497784
2015-01-27,5098.00830078125,5118.885479860112,4950.873895844506,4957.832955537459,22882356
2015-01-28,5212.33642578125,5219.295486429823,5056.254636948967,5087.073334106934,15556199
2015-01-29,5107.94921875,5208.3584968920295,5081.107134494209,5172.5690512176425,8797572
2015-01-30,5177.541015625,5210.348015147969,5100.991350071405,5139.76325859855,13812965
2015-02-02,5129.82177734375,5213.330503951672,5071.166838416758,5167.599534618762,4705746
2015-02-03,5219.2939453125,5287.890380022322,5139.761847098214,5177.53959375,11087763
2015-02-04,5114.9091796875,5239.178110194971,5080.113879145408,5239.178110194971,12000139
2015-02-05,5129.82177734375,5130.815928850987,5055.260414300963,5116.897807749667,5578636
2015-02-06,5157.65771484375,5196.429621335444,5068.184084478304,5154.675260498235,8580934
2015-02-09,5159.64599609375,5209.353568310453,5129.821452763728,5145.727875873074,8624842
2015-02-10,5159.64599609375,5204.382811088783,5130.815604208063,5178.534873536097,12972399
2015-02-11,5113.9150390625,5201.400366324844,5095.026161585403,5178.534883063096,9228675
2015-02-12,5218.30078125,5218.30078125,5117.891488259668,5117.891488259668,8119199
2015-02-13,5218.30078125,5252.101929385359,5156.6633934737565,5218.30078125,5948031
2015-02-16,5268.0078125,5269.001963813927,5190.464010013682,5200.405523152954,6565995
2015-02-17,5254.09033203125,5297.832995155068,5179.528974433833,5244.148817684928,10637610
2015-02-18,5232.21826171875,5318.709424319839,5159.6452172373765,5264.031103135243,9213063
2015-02-19,5219.2939453125,5239.176969866072,5175.551291294643,5229.235457589286,7781439
2015-02-20,5174.55810546875,5249.1194614553315,5149.704320139889,5219.294919060699,9165065
2015-02-23,5204.38330078125,5250.114271523549,5145.728360046562,5186.48857309948,8877259
2015-02-24,5273.97412109375,5305.786971588566,5205.377662214302,5230.231451663378,9701232
2015-02-25,5305.78564453125,5363.446421631271,5261.048834712268,5269.002045346754,10466149
2015-02-26,5373.3876953125,5378.358451737396,5274.96671809956,5348.53391318802,9941598
2015-02-27,5318.7099609375,5375.3765904278625,5229.236335426402,5375.3765904278625,25175053
