Price,Close,High,Low,Open,Volume
Ticker,WHL.JO,WHL.JO,WHL.JO,WHL.JO,WHL.JO
Date,,,,,
2015-01-01,7678.58203125,7678.58203125,7678.58203125,7678.58203125,0
2015-01-02,7593.92919921875,7763.236473168546,7569.031070696722,7619.82325288166,613354
2015-01-05,7310.0888671875,7618.825590461087,7271.247795549855,7552.098621237441,1472081
2015-01-06,7589.9443359375,7609.8628357037705,7324.032364057784,7324.032364057784,1173591
2015-01-07,7718.4189453125,7718.4189453125,7420.637362777217,7484.376564390121,2275334
2015-01-08,7867.8076171875,7916.607942914359,7689.537039532239,7768.2151157041135,1886894
2015-01-09,7720.41162109375,7923.580347964637,7720.41162109375,7921.588497701197,3131121
2015-01-12,7569.02978515625,7818.011028089021,7542.139810919511,7720.4103808593745,1381916
2015-01-13,7654.68017578125,7724.394931480532,7490.352537347226,7569.030618779274,4371899
2015-01-14,7534.173828125,7631.774493710757,7442.548713493474,7583.970086076917,2822350
2015-01-15,7793.11376953125,7862.8285252970245,7638.745381764177,7757.260466565995,3981562
2015-01-16,7947.482421875,7947.482421875,7718.419645304668,7758.256649925595,2126148
2015-01-19,7947.482421875,7994.2909023045895,7856.853236362391,7942.5027962973845,1741385
2015-01-20,8067.98876953125,8110.813546360017,7900.673362386298,7967.400340235773,2057330
2015-01-21,8459.3876953125,8459.3876953125,8076.952461618128,8081.932087056856,6485544
2015-01-22,8515.158203125,8614.7506967288,8454.406782026681,8507.190803636697,2216577
2015-01-23,8422.5390625,8664.548875931181,8345.852825322218,8663.552950773028,2010963
2015-01-26,8422.5390625,8497.233449361476,8320.954696368393,8414.571661234775,2791873
2015-01-27,8453.4150390625,8604.7957042295,8336.891763901058,8415.56987277075,2339044
2015-01-28,8564.955078125,8615.747253588299,8390.668201535247,8457.395177143895,2257603
2015-01-29,8690.4423828125,8894.607027377771,8521.13511658764,8548.02509416453,3926935
2015-01-30,8654.58984375,8853.774880430092,8584.875080911968,8695.422776269419,4154629
2015-02-02,8515.158203125,8664.546943530702,8452.414932154605,8614.7506967288,2110802
2015-02-03,8517.1513671875,8604.792775081853,8477.314363599158,8532.090243533128,2262030
2015-02-04,8216.3837890625,8587.863928858902,8141.689390980114,8524.124709161932,4828152
2015-02-05,8310.0,8340.87368168744,8116.790508149569,8246.260786193672,4366095
2015-02-06,8267.1728515625,8365.769419723527,8205.425505845493,8365.769419723527,2762426
2015-02-09,8303.02734375,8374.733949093648,8223.353337812612,8269.16589122661,3600486
2015-02-10,8256.2158203125,8384.690107504335,8224.34622969127,8350.828667469277,3339881
2015-02-11,8203.4326171875,8375.727608418949,8092.884963854028,8353.817262713215,3384324
2015-02-12,8633.673828125,8715.339678154558,8415.566253046054,8464.366578063718,8029100
2015-02-13,9013.12109375,9117.693216937156,8658.57179989641,8723.306923774171,5374476
2015-02-16,9187.4072265625,9262.101594258129,9050.965514905149,9062.91661373645,5310836
2015-02-17,9083.83203125,9252.143358218671,9037.023555702499,9162.510107170267,3610018
2015-02-18,8813.939453125,9162.51332980226,8770.118737199859,9083.835226209392,4387441
2015-02-19,9162.5107421875,9240.19289847996,8870.704693550442,8937.431673955503,4589815
2015-02-20,9365.6787109375,9455.311961042176,9097.774885624634,9162.510010700234,4545302
2015-02-23,9361.6962890625,9483.199155792885,9238.201572057846,9366.675914748172,3888626
2015-02-24,9362.6923828125,9460.293048009355,9238.201738428757,9361.69645765743,4733870
2015-02-25,9207.328125,9411.492783261223,9103.751908126014,9363.68837547323,5123634
2015-02-26,9033.0419921875,9226.251490146085,8957.3516733996,9207.32891044911,3412309
2015-02-27,8954.3623046875,9059.930362111243,8883.651624714992,9018.101509169759,5918705
2015-03-02,8839.7841796875,8989.188982724472,8668.466672205106,8949.347701914612,4587447
2015-03-03,8864.6875,8914.489115168539,8788.98904494382,8814.885884831461,3148327
2015-03-04,8934.40625,9113.691994147157,8864.684016164994,8864.684016164994,2572668
2015-03-05,8959.306640625,9103.731261290995,8907.512983558574,8934.40584395845,3232233
2015-03-06,8968.271484375,9112.696114010092,8914.485760235035,8959.30719701834,3405638
2015-03-09,8765.08203125,9006.121787109374,8733.209005681818,8870.661428444602,3869974
2015-03-10,8650.537109375,8799.941895374568,8585.795035441854,8789.981576307931,3233534
2015-03-11,8725.240234375,8734.20452228703,8536.99018822239,8580.815595792308,3642900
2015-03-12,8575.8359375,8860.701103368176,8567.867681112079,8754.125674179733,4587257
2015-03-13,8445.357421875,8683.409128895653,8366.67087436608,8613.68687160927,3172863
2015-03-16,8459.298828125,8549.937729968797,8318.858331861533,8466.271051343754,3389898
2015-03-17,8639.5810546875,8697.350907255159,8465.2754650437,8465.2754650437,3665810
2015-03-18,8488.18359375,8731.21536996157,8488.18359375,8655.516947862885,2371456
2015-03-19,8604.720703125,8718.268354491622,8536.990525116838,8665.478656926438,6439480
2015-03-20,8369.65625,8673.445986552422,8369.65625,8620.656294626919,4807761
2015-03-23,8491.1708984375,8599.738362124266,8387.583593635447,8480.214548891128,2427486
2015-03-24,8532.0078125,8665.476064528368,8465.273686485816,8488.18241631158,3056423
2015-03-25,8507.107421875,8614.67885397458,8406.508212226321,8515.075676104598,2596522
2015-03-26,8232.2041015625,8460.295419077056,8232.2041015625,8417.46604504594,2769377
2015-03-27,8421.4501953125,8476.231952940198,8217.263644154717,8363.6803418142,2635335
2015-03-30,8605.7158203125,8725.239651150174,8421.449914437753,8421.449914437753,3395982
2015-03-31,8580.8154296875,8742.172608980522,8441.37095375526,8666.474179188734,3031442
2015-04-01,8761.0986328125,8775.043082660088,8476.233443068939,8476.233443068939,3608347
2015-04-02,8755.119140625,8814.881046021757,8655.515964963737,8775.039775757252,2157394
2015-04-03,8755.119140625,8755.119140625,8755.119140625,8755.119140625,0
2015-04-06,8755.119140625,8755.119140625,8755.119140625,8755.119140625,0
2015-04-07,8715.279296875,8942.37457455357,8715.279296875,8789.981690848213,2565769
2015-04-08,8827.8330078125,8876.638583507278,8697.352795240748,8739.186145836271,2336748
2015-04-09,8908.5078125,8957.313367376173,8842.76971817699,8879.622892267162,1841988
2015-04-10,9053.931640625,9088.7927635537,8882.614122232535,8909.506988491818,2107029
2015-04-13,9111.7001953125,9129.628770248619,8974.247787468914,9024.049384513692,1709831
2015-04-14,9048.94921875,9114.687319843837,9014.088104533572,9065.881759940838,2168693
2015-04-15,9063.8916015625,9113.693203768888,8980.22490985577,9039.986832503435,1462860
2015-04-16,9063.8916015625,9155.526549622253,8895.562186104911,9133.613844651443,2763205
