Date,Portfolio Return,Wealth Index
2015-04-23,0.0013656433596365065,1.168748337846719
2015-04-24,0.005770553651443465,1.175512159564159
2015-04-27,0.0,1.175512159564159
2015-04-28,0.007505661372309136,1.1843683499799846
2015-04-29,-0.010832087362859434,1.171608401744738
2015-04-30,-0.00121278929152686,1.170188348907734
2015-05-01,0.0,1.170188348907734
2015-05-04,-0.0060398353323180935,1.1631419050736997
2015-05-05,0.00865265829885211,1.1732498417286135
2015-05-06,-0.030630108574904148,1.1378578687087473
2015-05-07,-0.0402217295816245,1.092999446331682
2015-05-08,0.0010287538494015928,1.0941244522973788
2015-05-11,0.0021978519218384183,1.0965318203777956
2015-05-12,-0.0027842943034434497,1.0934829994537516
2015-05-13,0.003996577783047194,1.0978619338629034
2015-05-14,-0.008874870263268725,1.0881616596392505
2015-05-15,0.008853739767336912,1.097838735740871
2015-05-18,0.002354062720277899,1.1004261612676671
2015-05-19,-0.009604077249415907,1.0899081720447397
2015-05-20,-0.006320790212674134,1.0830408175556063
2015-05-21,-0.006738467073653136,1.0757673163136645
2015-05-22,0.0006673179430761836,1.0764854347264174
2015-05-25,0.0033914334521995713,1.0801424612163364
2015-05-26,-0.017831627009776693,1.0610524723405343
2015-05-27,-0.005079942250272954,1.055676054564341
2015-05-28,-0.00406987891084156,1.0513883120680512
2015-05-29,0.0032529703242222888,1.0548140158820192
2015-06-01,-0.002006915293544939,1.052699216323305
2015-06-02,0.0019641650858054473,1.0547689233275788
2015-06-03,-0.008641459510295067,1.0456934495293206
2015-06-04,-0.0145369015258919,1.0306022621365296
2015-06-05,0.010463317025517005,1.041442393298094
2015-06-08,0.0014291705622133544,1.0429318562035832
2015-06-09,-0.007325765751729381,1.0353194989472938
2015-06-10,0.01134471520492232,1.0471317806056488
2015-06-11,-0.005273114685523285,1.0416246672166758
2015-06-12,-0.0030102764101855714,1.0384938037990925
2015-06-15,-0.009392473053187382,1.028785442861611
2015-06-16,0.0,1.028785442861611
2015-06-17,-0.01325439163392229,1.0152394877029676
2015-06-18,0.020303132437931783,1.0360627024187632
2015-06-19,-0.002771955128812117,1.033194759837472
2015-06-22,0.0021057373237752435,1.0353726888744532
2015-06-23,0.010602384089293595,1.0464085074125646
2015-06-24,0.004422152326997736,1.051046131811814
2015-06-25,0.002437839126063929,1.05361153894966
2015-06-26,0.0022023383420582366,1.0559345050792888
2015-06-29,-0.010051442268947691,1.0453740034099115
2015-06-30,0.0014785030124422238,1.0469207351651024
2015-07-01,-0.0047074328515442675,1.0420040077649881
2015-07-02,-0.004271948170646036,1.0375621151728835
2015-07-03,0.0024815869085311093,1.040140113174729
2015-07-06,-0.014134560789129082,1.0255416043183785
2015-07-07,-0.030294205981749728,0.9949395091600757
2015-07-08,-0.0006190832507243487,0.9943237493974151
2015-07-09,0.01388307201898046,1.0082242854271857
2015-07-10,0.005574490860633243,1.0138603168997937
2015-07-13,0.016191646327137005,1.030410006368557
2015-07-14,-0.013327887894307963,1.016767929294646
2015-07-15,0.013101374922245996,1.0301766315677798
2015-07-16,0.003195832493899116,1.0334741699049093
2015-07-17,-0.005109304200782312,1.0282073024588192
2015-07-20,-0.010163980844618184,1.0178095539036713
2015-07-21,0.007703108898459559,1.0256801267566154
2015-07-22,-0.01571049944931793,1.0096920984901334
2015-07-23,-0.0018911571476911706,1.0077844164928937
2015-07-24,-0.020968298900544857,0.9868728972873964
2015-07-27,0.010117370195232978,0.9969081352321169
2015-07-28,-0.026302063136056122,0.9710292208375756
2015-07-29,0.014881476911969038,0.9855876263839368
2015-07-30,-0.0025232263527143113,0.9831039005311534
2015-07-31,0.003421065456085743,0.9864729228621305
2015-08-03,-0.013854438030829426,0.9729001336688742
2015-08-04,0.014107446476315068,0.986722540419201
2015-08-05,0.011411748403035866,0.9980472643447417
2015-08-06,-0.012485584696751198,0.9856635306468006
2015-08-07,0.004519123769229978,0.9901279461618776
2015-08-10,0.0,0.9901279461618776
2015-08-11,-0.004448115254287396,0.9857335236353645
2015-08-12,-0.009392277681119623,0.9765185830433606
2015-08-13,0.009853560792726748,0.9861883307517189
2015-08-14,-0.01763523630164147,0.9689491220433537
2015-08-17,-0.0033278785717962807,0.9657299365231796
2015-08-18,0.012077438404573038,0.9774641976207902
2015-08-19,-0.003349114574778641,0.9741960338125335
2015-08-20,0.026004183838961525,0.9998614645928219
2015-08-21,0.0006019631661976521,1.000463525556889
2015-08-24,-0.003469016432351266,0.9969989140183924
2015-08-25,0.003635736779274418,1.0006303370880056
2015-08-26,-0.02953745441449185,0.9715065034945587
2015-08-27,0.02083774049988961,0.9919628962152691
2015-08-28,0.0226100563839749,1.0146467080115242
2015-08-31,0.012288956031576904,1.0271925867823015
2015-09-01,-0.04510184022937961,0.9818935249677052
2015-09-02,-0.0020804881580625827,0.9798528306727726
2015-09-03,0.04228743325779174,1.0221768725044478
2015-09-04,-0.02479806011556592,0.9971405777225524
2015-09-07,-0.009374079861167582,0.9878369767913664
2015-09-08,0.016464255567906927,1.0042356023861132
2015-09-09,0.00010128813474192437,1.0043373246886647
2015-09-10,0.00027636070332302137,1.0046149224148737
2015-09-11,-0.03403852794683544,0.9709947459852029
2015-09-14,0.021501584944952867,0.9920987436390492
2015-09-15,-0.0016921533738916575,0.9904213799812975
2015-09-16,0.01396492256522138,1.0043495645145282
2015-09-17,0.007867008715791641,1.0122819524636983
2015-09-18,-0.009147137767270762,1.0030646900371893
2015-09-21,-0.00933563667586626,0.9937440174296117
2015-09-22,-0.016384290152056523,0.9775948844128692
2015-09-23,0.009922213108557823,0.9873430710063805
2015-09-24,0.0,0.9873430710063805
2015-09-25,0.008534724002841831,0.9958058339164316
2015-09-28,-0.03800300581525247,0.9586722813302051
2015-09-29,0.00633835313632244,0.964767982737602
2015-09-30,0.017539683927142998,0.9818389805286701
2015-10-01,0.017231390041317126,0.998904036028215
2015-10-02,0.014832481320776799,1.0138306874657814
2015-10-05,0.03225595981032768,1.0470659047177566
2015-10-06,0.016211647133222297,1.0641789078764805
2015-10-07,0.006758149084473883,1.0713951443240097
2015-10-08,0.0011400182186413644,1.0726172507873615
2015-10-09,0.011526703884987867,1.085052523387645
2015-10-12,-0.004495182024130802,1.0801859610258444
2015-10-13,-0.0023878699291747137,1.0776096945703326
2015-10-14,0.0063174276482781695,1.0844389648463553
2015-10-15,-0.0014828951089575738,1.082832047348935
2015-10-16,0.008425679681888,1.0919941877560977
2015-10-19,-0.02491640705093396,1.0651217881459205
2015-10-20,0.0008061635252521377,1.065980796685629
2015-10-21,-0.008037391277202967,1.0574474308663429
2015-10-22,0.003937954007714323,1.061619820161307
2015-10-23,0.02136746891425327,1.0845480352770354
2015-10-26,0.008224906897628457,1.0935051270211582
2015-10-27,-0.007583076902616559,1.0852443541723802
2015-10-28,0.003923698119674164,1.0895108902302337
2015-10-29,-0.02746471933190922,1.0599949581418722
2015-10-30,0.0034932982254572446,1.0637043118153016
2015-11-02,0.0019224575299369227,1.0657512050814473
2015-11-03,0.009031968303072542,1.0754206374549817
2015-11-04,0.007706850768876285,1.0837407636255068
2015-11-05,-0.014328524195308013,1.0683230779917658
2015-11-06,-0.017473256927209482,1.0498181359886212
2015-11-09,0.0032808607449530793,1.05326809943051
2015-11-10,-0.013669324482113497,1.0389685909783033
2015-11-11,-0.0005725235358164891,1.0383739272527268
2015-11-12,-0.003682868863042026,1.0345567656152355
2015-11-13,-0.0361635075750823,0.9978119788521386
2015-11-16,0.01112183002451295,1.0089714157269967
2015-11-17,0.005240420563740112,1.014272728704918
2015-11-18,1.9726204080515366e-05,1.0142927366530974
2015-11-19,0.03328938663792163,1.048626219428255
2015-11-20,0.007353974982979586,1.0563662153986322
2015-11-23,-0.007438384572060317,1.0485377090555883
2015-11-24,0.005852260476641424,1.0546920155861281
2015-11-25,-0.013346275097552146,1.04070932179463
2015-11-26,0.01247521603587045,1.0537737165530783
2015-11-27,-0.015503799849940447,1.037562214432223
2015-11-30,0.0001329393357101527,1.0377001564325234
2015-12-01,-0.011001183309880199,1.0263467915193778
2015-12-02,-0.011655505575105387,1.014453645723218
2015-12-03,-0.004424847749847896,1.00997475929466
2015-12-04,-0.03202852515230624,0.9781393001402662
2015-12-07,0.019324558963431354,0.9972252303640752
2015-12-08,-0.015140048123448524,0.9822409102757772
2015-12-09,0.004818433927718009,0.9869851940328312
2015-12-10,-0.012046545280748732,0.9751667607703798
2015-12-11,-0.013151804508466248,0.9624255269315938
2015-12-14,0.007694703374773569,0.9698596709679295
2015-12-15,0.012201565144704846,0.9817659669321014
2015-12-16,0.0,0.9817659669321014
2015-12-17,0.014210959969149789,0.9958174095566767
2015-12-18,-0.017997932649893314,0.9780550769907321
2015-12-21,0.018435791907051625,0.9962535329012446
2015-12-22,0.012609317840075292,1.0088951438968963
2015-12-23,0.030339561912582382,1.039973650805258
2015-12-24,0.009665615890863441,1.0500743728628996
2015-12-25,0.0,1.0500743728628996
2015-12-28,-0.01660962506221844,1.0327770796817972
2015-12-29,-0.00550519327574044,1.0271070638341155
2015-12-30,-0.008080827501699712,1.0188406336068083
2015-12-31,-0.006381289610056982,1.012359816434932
2016-01-01,0.0,1.012359816434932
2016-01-04,-0.017066161726688303,0.9952293118381442
2016-01-05,0.01064448063051978,1.0058795937701672
2016-01-06,-0.004815251459364498,1.0010476733805067
2016-01-07,-0.01099225188787788,0.9901041623095008
2016-01-08,-0.009007855250695172,0.9812254962372816
2016-01-11,0.011501035019272887,0.9925757497513877
2016-01-12,-0.009495060238620887,0.9831957853513101
2016-01-13,-0.0038348578542669915,0.9794325895439107
2016-01-14,-0.011853249645868365,0.9678916644063744
2016-01-15,-0.014330787195710327,0.9541199305216932
2016-01-18,-0.001933547923216149,0.9522768763025673
2016-01-19,0.022323272406020857,0.9737738612376066
2016-01-20,-0.027574706563134207,0.9472891647690838
2016-01-21,-0.005674914467893127,0.9419286045293289
2016-01-22,0.017646278562375804,0.9586976596372035
2016-01-25,0.0027000248706959343,0.9612896648262678
2016-01-26,0.029225889418096694,0.9897987832072371
2016-01-27,0.009132967360585866,0.9988799892442931
2016-01-28,0.0191911355680588,1.0182347564892351
2016-01-29,0.02043595381056873,1.039257432525944
2016-02-01,0.0075092237558606785,1.0470908236607634
2016-02-02,-0.03512223014764786,1.0109529941544568
2016-02-03,0.021935268977967524,1.033373521176987
2016-02-04,0.05100610260420067,1.0874492498993305
2016-02-05,0.0073744527496587995,1.0954982349633868
2016-02-08,0.017591556367959598,1.114940260277385
2016-02-09,-0.03791615061717874,1.0734574218584652
2016-02-10,-0.010023908656957962,1.0627509327965508
2016-02-11,0.00629740929683472,1.0694646276559032
2016-02-12,0.019700957879355625,1.0907430193648209
2016-02-15,0.022665716667919986,1.1157477967227158
2016-02-16,-0.009879327264983799,1.1047792293389949
2016-02-17,0.01369388193983663,1.1200120055548828
2016-02-18,-0.03341794362694166,1.083201990589986
2016-02-19,0.003216363952546849,1.0866915712983385
2016-02-22,-0.0011428278994526585,1.085450379222114
2016-02-23,-0.0036267488560437038,1.081520853309969
2016-02-24,0.007577849851008292,1.0897475870561384
2016-02-25,0.011629319451852992,1.102494585667866
2016-02-26,0.019667112057377915,1.1243920947931425
2016-02-29,-0.004821139358278917,1.1189842901752765
2016-03-01,0.029068838387962023,1.151989247491056
2016-03-02,-0.004633338593870552,1.1466640375280732
2016-03-03,0.014799645895624056,1.1637604576762897
2016-03-04,0.010473874778638766,1.176013595883942
2016-03-07,0.0009337503815511771,1.177112211864531
2016-03-08,-0.011154339589318742,1.1640552587410213
2016-03-09,-0.019753011260378168,1.1412872705698478
2016-03-10,0.005970074626428956,1.1481212200416755
2016-03-11,0.008973634620232417,1.1584704058277755
2016-03-14,0.009994348812468053,1.1701066144578138
2016-03-15,-0.015308547821074128,1.1523303926215276
2016-03-16,0.018232280607072424,1.173532699567724
2016-03-17,0.0355197216331702,1.2159653919184186
2016-03-18,-0.00867444673291928,1.205463181184994
2016-03-21,0.0023655785156919355,1.208318174511932
2016-03-22,0.0019111185318304623,1.21062962178893
2016-03-23,-0.02103397524665464,1.1854312087233743
2016-03-24,-0.0013484244980686935,1.1838338214608526
2016-03-25,0.0,1.1838338214608526
2016-03-28,0.0,1.1838338214608526
2016-03-29,-0.018570757320047527,1.1620520092228
2016-03-30,0.026544530267516055,1.1933111784922943
2016-03-31,-0.0007831542472802937,1.1923769976261342
2016-04-01,-0.013152752380077333,1.1767966451015064
2016-04-04,0.009836392875248422,1.1884291966186527
2016-04-05,-0.008353563881413954,1.1785429276859594
2016-04-06,-0.002014930884312182,1.1761706359470376
2016-04-07,0.00873254799694626,1.1864865791571562
2016-04-08,0.012291071574742877,1.2011597604616715
2016-04-11,0.00545405575090314,1.2077288505687414
2016-04-12,0.010902165267504094,1.220967745277098
2016-04-13,0.013759936175937673,1.2378843019869423
2016-04-14,-0.0029706350292481635,1.2342124560745842
2016-04-15,-0.00830448010335912,1.2240054040800878
2016-04-18,0.009568345480520752,1.2357733206194355
2016-04-19,0.009559337683550643,1.2476431385007922
2016-04-20,0.008555617448753921,1.2583632892692713
2016-04-21,-0.019504084805686727,1.2340578630025856
2016-04-22,-0.011853298072260146,1.2195165587755374
2016-04-25,-0.005228182342845232,1.2131573418940185
2016-04-26,-0.002927818977688115,1.2096106314022126
2016-04-27,0.0,1.2096106314022126
2016-04-28,0.01584688793651196,1.2289318820377744
2016-04-29,0.0075553818522198606,1.238252096229461
2016-05-02,0.0,1.238252096229461
2016-05-03,-0.032886253337933,1.1981929322895144
2016-05-04,0.003952390761683199,1.2029380300289594
2016-05-05,-0.003191574991090301,1.1991048832379556
2016-05-06,0.006093176009888858,1.206433545084988
2016-05-09,-0.019028117176662637,1.1836944137419658
2016-05-10,0.00014749651883954782,1.1838690174237638
2016-05-11,0.016398158153379958,1.2034423333668203
2016-05-12,-0.015051495270965302,1.1854643638429758
2016-05-13,0.006044050455968782,1.1926510667915773
2016-05-16,0.02138590936776573,1.218431682800524
2016-05-17,-0.0012062141872895844,1.2169628792424185
2016-05-18,-0.0011373550226775903,1.2155795472182334
2016-05-19,-0.016570863314406038,1.1956023217623222
2016-05-20,0.005303629883121272,1.2019601989750226
2016-05-23,0.004361752899962934,1.2072143025794666
2016-05-24,-0.0015354902727712724,1.2053620591754945
2016-05-25,-0.010149070271010625,1.1931906237864307
2016-05-26,0.020311058482852883,1.2176733820257652
2016-05-27,0.009108418397732247,1.2288151254619555
2016-05-30,0.03329387225396897,1.2704158206580167
2016-05-31,0.00924374428988389,1.2822136637611943
2016-06-01,0.003134508357648597,1.2862390787591662
2016-06-02,0.006809630799831742,1.2950277819560494
2016-06-03,0.032400344908894645,1.3376742786290212
2016-06-06,0.002561361087814416,1.341104937176537
2016-06-07,0.005520133312617392,1.348528485854362
2016-06-08,-0.0023145355057648804,1.3454108780920178
2016-06-09,-0.005247058021168218,1.338369917470889
2016-06-10,0.0028106331783756895,1.3421368756548926
2016-06-13,-0.020370196196727818,1.3150738594483988
2016-06-14,-0.02314180184097855,1.2849901193455406
2016-06-15,0.002160624578309002,1.2877695021003803
2016-06-16,0.0,1.2877695021003803
2016-06-17,0.01034476083296711,1.3011603125564732
2016-06-20,0.012757256546913773,1.3178658805152224
2016-06-21,-0.0040853265228183834,1.3124929506392997
2016-06-22,0.008788220801402326,1.3240782610590545
2016-06-23,0.012459275422105147,1.340678515623385
2016-06-24,-0.00023441232818017773,1.340364280882884
2016-06-27,-0.030505754150748986,1.3000928360609285
2016-06-28,0.012452886297886712,1.3163839696144233
2016-06-29,0.024480281528305545,1.349007102332217
2016-06-30,0.018176671921333987,1.3737517684077294
2016-07-01,0.006550090543443832,1.3827795008305082
2016-07-04,0.010888174728797526,1.3979177098236923
2016-07-05,-0.021664740695584453,1.367957892781959
2016-07-06,-0.00694963121567929,1.358484047902721
2016-07-07,0.002586201343997767,1.3620019081599204
2016-07-08,0.010444178026754982,1.376301442016627
2016-07-11,0.02573650588813472,1.412182376615978
2016-07-12,0.010934779365290323,1.4277090148003144
2016-07-13,0.006138209737870225,1.4364995436321464
2016-07-14,0.009509679336092466,1.4502253542474794
2016-07-15,0.015161518323005677,1.472380500958095
2016-07-18,0.006180123163396976,1.4815081698044616
2016-07-19,-0.0014315910430969423,1.4793887733947202
2016-07-20,-0.003265355241427216,1.4745659219563403
2016-07-21,0.0037398598739522525,1.4800909167929748
2016-07-22,0.006405628225078877,1.4896022594853846
2016-07-25,-0.006033612908093599,1.4806416357161385
2016-07-26,0.010564203814259527,1.4963663490271821
2016-07-27,0.013914691308023343,1.5173333613101285
2016-07-28,0.0028612326095022143,1.5216810218710157
2016-07-29,-0.008482566291320975,1.5088278527279824
2016-08-01,0.01342043550572632,1.52921346554892
2016-08-02,-0.005816862901371863,1.5203440615351431
2016-08-03,0.0,1.5203440615351431
2016-08-04,-0.0010885231367123954,1.5186900322362984
2016-08-05,-0.0030158036293278993,1.5141168606850466
2016-08-08,0.004222435865546203,1.5205236386078247
2016-08-09,0.0,1.5205236386078247
2016-08-10,0.004908638514391512,1.528005687816636
2016-08-11,0.0004689533444967631,1.528722419238011
2016-08-12,-0.0014401131208814423,1.5265224704916192
2016-08-15,0.002113704721165999,1.5297525007069412
2016-08-16,-0.013435173297827192,1.509337457659722
2016-08-17,-0.004205612899656102,1.5030030978469349
2016-08-18,0.010100991847336316,1.5182618544353546
2016-08-19,-0.005055096315019699,1.510606260714147
2016-08-22,-0.0020782745003832953,1.5074700663076446
2016-08-23,-0.00216433933417288,1.5042109177719858
2016-08-24,-0.003762446284875485,1.498562038459032
2016-08-25,0.00025375641182232055,1.4989423564368263
2016-08-26,0.008532838973032322,1.5117873142364378
2016-08-29,-0.0064283307416142625,1.5021002146681888
2016-08-30,-0.011779262067925272,1.4845103835857896
2016-08-31,-0.02107033691109852,1.4535584782983582
2016-09-01,0.004740129795053772,1.4604648898622308
2016-09-02,0.025253349189395244,1.497816157014819
2016-09-05,0.008377177932326067,1.5104163327421611
2016-09-06,0.006562661137893861,1.5203612802786233
2016-09-07,-0.005354163569581053,1.5122427706079922
2016-09-08,-5.8151704516903576e-05,1.512154833670104
2016-09-09,-0.013199179068429672,1.4923267761489514
2016-09-12,-0.02151776169453969,1.460558263613357
2016-09-13,-0.0030459861938565555,1.456116191985965
2016-09-14,0.0008769806467499334,1.4573937378153603
2016-09-15,-0.005977749085745297,1.4487077908023853
2016-09-16,-0.010774633860499833,1.4331822858011505
2016-09-19,0.012483410229499238,1.451185424699147
2016-09-20,-0.013427993136667824,1.4318291654788984
2016-09-21,-0.008581980935801876,1.4195938117584153
2016-09-22,0.03416509454091404,1.4689323981539955
2016-09-23,-0.00029242633274340936,1.4685029064401594
2016-09-26,-0.0123684172457212,1.450451712236264
2016-09-27,-0.010690245766899914,1.4350286122051314
2016-09-28,0.02131044020559418,1.4659378789400108
2016-09-29,0.018372371747891393,1.4931195660610597
2016-09-30,-0.006709363773035737,1.483135215509896
2016-10-03,-0.0051466172069825995,1.475521695032578
2016-10-04,0.0020706568793883214,1.4785801596036419
2016-10-05,-0.006803094673003388,1.4685553772319753
2016-10-06,-0.008256208591566543,1.4564805922706627
2016-10-07,0.009158648663364844,1.4698812586263117
2016-10-10,-0.00828131316561962,1.457758975099357
2016-10-11,-0.003913666088020626,1.4520649427724666
2016-10-12,-0.0037984938803066475,1.4465597453222854
2016-10-13,-0.013859231956277245,1.42664982506244
2016-10-14,0.008445130426738083,1.438749086920514
2016-10-17,-0.0019437112437094642,1.435955290190032
2016-10-18,0.018812885661637815,1.4632254639155517
2016-10-19,0.01128462410626305,1.4798309302663972
2016-10-20,0.0031437002663875922,1.4844903952994177
2016-10-21,0.006198807826094241,1.4937210459368053
2016-10-24,-0.010122895878514856,1.4786765387781182
2016-10-25,0.002190451277537455,1.4819190576849026
2016-10-26,-0.0011426812148557413,1.480226663733287
2016-10-27,-0.011078693472566443,1.4639181913438541
2016-10-28,-0.005185999360054431,1.4563459642936782
2016-10-31,-0.0007265056587326645,1.4552883049538146
2016-11-01,0.017904459258027645,1.48157911414701
2016-11-02,-0.00830457634951941,1.4693261754278606
2016-11-03,-0.010898848019517151,1.4533991634493029
2016-11-04,-0.02305793395130252,1.4202701921388183
2016-11-07,0.010313589974494266,1.4349940740792357
2016-11-08,0.00809704442587339,1.4466604527016027
2016-11-09,0.004371419740678019,1.4529982552676424
2016-11-10,-0.005714077799644504,1.4447193857723744
2016-11-11,-0.041619772888667264,1.3858245883409346
2016-11-14,-0.01754016923719191,1.3617289292618628
2016-11-15,0.004383364892432102,1.3677109852322513
2016-11-16,0.010754027428533732,1.382498758224141
2016-11-17,0.004734001327124029,1.3890590250846193
2016-11-18,-0.005103843616874679,1.3819875462575513
2016-11-21,-0.0040346676215270195,1.3764229191104669
2016-11-22,0.006870913556690778,1.385912766631936
2016-11-23,-0.02215758258600361,1.3555420039446022
2016-11-24,-0.0021475589817210377,1.3526340211888108
2016-11-25,0.006697974639447034,1.361724338933263
2016-11-28,0.0008971975590418401,1.362946622919355
2016-11-29,-0.0021455156642093427,1.3600255343315997
2016-11-30,-0.0025163053178123714,1.3566075969376927
2016-12-01,-0.01278766971027457,1.3393701950567116
2016-12-02,-0.010408217885414482,1.3255020348496291
2016-12-05,0.005903044803144522,1.3333496724379694
2016-12-06,-0.014570021988130205,1.3140635789742887
2016-12-07,0.009480433588262194,1.326580711636222
2016-12-08,0.016118141704744914,1.348135976274553
2016-12-09,0.009143784471826098,1.3605195712607587
2016-12-12,-0.013896971315742383,1.3417432390613309
2016-12-13,0.013680868555150515,1.360225590991688
2016-12-14,-0.004238533633340686,1.3544724301711957
2016-12-15,-0.038351415610660695,1.3035099823531473
2016-12-16,0.0,1.3035099823531473
2016-12-19,0.0037874419710527273,1.3084563118251138
2016-12-20,0.011828681774968292,1.324025525256085
2016-12-21,-0.0009051459369454417,1.3228276311477651
2016-12-22,0.003396720019605491,1.3273285460914008
2016-12-23,-0.008815138333913885,1.3156793812774208
2016-12-26,0.0,1.3156793812774208
2016-12-27,0.0,1.3156793812774208
2016-12-28,0.024024095153050158,1.3476701236174657
2016-12-29,0.017162593729370106,1.3709992600362568
2016-12-30,-0.0003982163036880674,1.3704534144680816
2017-01-02,0.0,1.3704534144680816
2017-01-03,0.0036826677031900957,1.3755096434875271
2017-01-04,-0.008950044697990156,1.363253698136846
2017-01-05,0.0019791028720856528,1.3659543890372525
2017-01-06,0.006950505284065249,1.3754815331143881
2017-01-09,-0.0007590750163112296,1.3744378356196643
2017-01-10,0.01792965845181743,1.3993032849559117
2017-01-11,0.00877608939517778,1.4116377406522824
2017-01-12,0.0011650899315268238,1.4132833840459997
2017-01-13,0.0009504859662851108,1.4146273286679913
2017-01-16,0.015565229130102467,1.436818585135289
2017-01-17,-0.006184223577532651,1.4279603965054355
2017-01-18,0.006863074360455959,1.4377943017022339
2017-01-19,-0.011582472299720665,1.4212371604447442
2017-01-20,-0.011102548507665332,1.4055450781744223
2017-01-23,0.012392597721939737,1.4230718094661985
2017-01-24,0.007123883107839098,1.433245802833409
2017-01-25,-0.009547969131497802,1.4196263387281267
2017-01-26,0.000846362434639225,1.420828365735949
2017-01-27,-0.01466025813675595,1.4001505961888474
2017-01-30,0.004712260298718032,1.406764040152367
2017-01-31,-0.007772909117032215,1.3958717782408854
2017-02-01,0.008218092849292794,1.4073904480411272
2017-02-02,7.340845097247959e-05,1.4074937661859974
2017-02-03,-0.009367910973888508,1.394370056734426
2017-02-06,0.0002327185764107991,1.3946945903100503
2017-02-07,0.004604347257682887,1.4011310550104548
2017-02-08,0.00021096130077838914,1.4014266706210112
2017-02-09,-0.006690650196346165,1.3920815124453993
2017-02-10,0.0075991894168901345,1.4027005002904716
2017-02-13,0.007490422308506595,1.4132467681004344
2017-02-14,-0.007644139785282098,1.402484897280295
