Date,ABSA,ANGLO,BIDVEST,CAPITEC,DISCOVERY,FIRSTRAND,GOLDFIELDS,MRPRICE,MTN,NASPERS,NEDBANK,SANLAM,SASOL,SHOPRITE,STANDARDBANK,VODACOM,WOOLWORTHS
2015-03-18,17974.36328125,18208.0234375,8724.703125,46728.08203125,12300.546875,5417.13134765625,4911.89453125,25553.607421875,22034.10546875,21580.416015625,24773.197265625,7830.5146484375,39051.7578125,16153.365234375,16000.6826171875,12857.3603515625,8488.18359375
2015-03-19,18285.021484375,18573.646484375,8843.8876953125,46903.7265625,12784.9794921875,5333.623046875,5240.0205078125,25241.943359375,21986.357421875,22726.013671875,24475.326171875,7855.373046875,40702.11328125,15570.0498046875,16045.3896484375,12963.6533203125,8604.720703125
2015-03-20,17865.19140625,18981.193359375,8639.4912109375,46803.9296875,12435.3896484375,5364.44091796875,5271.935546875,24717.19140625,22375.345703125,22261.1171875,24008.65234375,7780.79736328125,42380.3671875,15583.0126953125,16006.64453125,13001.4013671875,8369.65625
2015-03-23,17772.884765625,19224.943359375,8734.677734375,46504.546875,12025.869140625,5334.54248046875,5294.87451171875,24824.734375,21247.76953125,22484.837890625,24515.037109375,7870.2880859375,41682.33984375,15476.3212890625,16363.31640625,12893.1220703125,8491.1708984375
2015-03-24,18515.291015625,19023.123046875,8709.8701171875,49847.6796875,12091.794921875,5463.8037109375,5292.87890625,25023.876953125,20989.015625,22818.33984375,25226.95703125,7995.5771484375,41622.5078125,15751.5263671875,16880.94140625,13371.9365234375,8532.0078125
2015-03-25,18217.533203125,18925.6171875,8757.0595703125,48899.625,12077.8095703125,5455.8486328125,5285.8974609375,25356.451171875,20600.884765625,22233.609375,24991.638671875,7915.0341796875,41452.98046875,15848.248046875,16740.859375,13291.470703125,8507.107421875
2015-03-26,18202.650390625,18648.71875,8548.0791015625,49498.3984375,12085.798828125,5416.076171875,5450.458984375,24345.783203125,20224.69140625,21746.85546875,24475.326171875,7681.36181640625,41636.46484375,15525.1796875,16565.001953125,13013.322265625,8232.2041015625
2015-03-27,18162.94140625,18093.9453125,8607.1328125,49398.6015625,12265.5908203125,5424.03125,5245.0078125,25088.59765625,20202.798828125,22278.330078125,23737.099609375,7701.24853515625,41383.1796875,15713.63671875,16591.828125,13048.0908203125,8421.4501953125
2015-03-30,18401.1484375,18597.048828125,8772.69921875,50017.33203125,12379.455078125,5560.25439453125,5246.00439453125,25839.38671875,20600.884765625,22637.5859375,23667.580078125,7756.93212890625,41733.19140625,16286.978515625,16740.859375,13096.7666015625,8605.7158203125
2015-03-31,18361.44921875,17915.529296875,8863.0380859375,52393.44921875,12465.353515625,5552.29931640625,5118.345703125,25890.16796875,20401.837890625,23489.74609375,23614.9453125,7792.7294921875,41100.9765625,16379.7109375,16691.1796875,13181.2041015625,8580.8154296875
2015-04-01,18850.75390625,17677.625,8869.7744140625,53390.40625,12834.91796875,5566.2197265625,4966.7490234375,26440.8203125,21596.091796875,23615.359375,23909.908203125,7844.43505859375,40717.05859375,16451.501953125,16656.41015625,13252.728515625,8761.0986328125
2015-04-02,18824.951171875,17257.404296875,8868.9697265625,53694.7890625,13134.568359375,5600.02587890625,5041.5498046875,26884.91015625,21872.763671875,23615.359375,23705.32421875,7948.841796875,39475.35546875,16342.8193359375,16691.1796875,13460.3447265625,8755.119140625
2015-04-03,18824.951171875,17257.404296875,8868.9697265625,53694.7890625,13134.568359375,5600.02587890625,5041.5498046875,26884.91015625,21872.763671875,23615.359375,23705.32421875,7948.841796875,39475.35546875,16342.8193359375,16691.1796875,13460.3447265625,8755.119140625
2015-04-06,18824.951171875,17257.404296875,8868.9697265625,53694.7890625,13134.568359375,5600.02587890625,5041.5498046875,26884.91015625,21872.763671875,23615.359375,23705.32421875,7948.841796875,39475.35546875,16342.8193359375,16691.1796875,13460.3447265625,8755.119140625
2015-04-07,18956.958984375,17554.77734375,8935.5703125,54388.36328125,13340.3251953125,5679.572265625,5170.2060546875,27009.3828125,22103.654296875,23489.74609375,24159.1875,8007.5087890625,41687.484375,16241.1142578125,16890.880859375,13519.951171875,8715.279296875
2015-04-08,19304.333984375,17739.05078125,8971.9794921875,53939.27734375,13233.4521484375,5687.52685546875,4946.80126953125,27532.142578125,22165.35546875,23616.111328125,23998.296875,7905.0908203125,41626.64453125,16701.78515625,16988.244140625,13623.2568359375,8827.8330078125
2015-04-09,19026.42578125,17530.40234375,8906.7177734375,54368.40625,13304.3681640625,5732.2705078125,4860.03369140625,27591.880859375,22197.203125,24112.41015625,23984.392578125,7856.36767578125,41395.26171875,16871.291015625,17103.49609375,13757.3671875,8908.5078125
2015-04-10,18976.802734375,17377.326171875,8844.6982421875,53596.98828125,13633.9814453125,5695.4814453125,5036.56201171875,28129.58203125,21967.30859375,24431.72265625,24227.7109375,8055.23828125,42262.9609375,17250.203125,17277.36328125,13803.0615234375,9053.931640625
2015-04-13,18316.8515625,17257.404296875,8851.0986328125,52897.234375,14178.3408203125,5687.52685546875,5184.16796875,27562.015625,22143.4609375,24871.4921875,24084.697265625,7751.130859375,44336.46484375,17539.36328125,17222.71875,13817.962890625,9111.7001953125
2015-04-14,18367.482421875,17939.8984375,8916.1171875,52644.73046875,13741.8544921875,5702.44189453125,5266.9482421875,27838.828125,21806.083984375,23474.798828125,24346.890625,7678.52294921875,44282.61328125,17349.908203125,17339.951171875,13817.962890625,9048.94921875
2015-04-15,18178.85546875,18427.39453125,8735.6279296875,52897.234375,13534.0986328125,5682.55517578125,5324.794921875,27830.861328125,22068.81640625,23222.314453125,24738.1875,7653.6572265625,45999.0625,17191.3671875,17405.5234375,13827.896484375,9063.8916015625
2015-04-16,18316.8515625,18164.14453125,8741.0234375,52897.234375,13570.056640625,5717.35546875,5115.353515625,26884.91015625,22925.6953125,24306.236328125,25116.572265625,7742.177734375,47761.38671875,16937.103515625,17510.833984375,14130.876953125,9063.8916015625
2015-04-17,18336.701171875,17816.07421875,8691.1142578125,52692.63671875,13597.0244140625,5657.69677734375,4992.6796875,26334.267578125,22719.69140625,23039.044921875,24983.49609375,7635.75341796875,46623.40625,16602.076171875,17386.6484375,14205.384765625,9062.8955078125
2015-04-20,18367.482421875,18213.873046875,8794.982421875,54394.33984375,13713.88671875,5696.47412109375,5121.3359375,26337.255859375,22392.259765625,22987.291015625,24927.8828125,7779.97412109375,46576.53125,16412.6171875,17086.931640625,14319.6220703125,9173.455078125
2015-04-21,18912.51953125,17923.322265625,8777.447265625,55142.87890625,13733.8642578125,5716.36328125,5270.9365234375,26236.6875,22521.640625,23903.638671875,25232.7734375,7763.06591796875,46302.25,16876.28125,17162.453125,14215.3173828125,9243.17578125
2015-04-22,18819.201171875,18097.849609375,8680.8642578125,57887.5390625,13385.2724609375,5717.35546875,5274.92724609375,26163.0,22521.640625,24054.626953125,25288.390625,7570.10791015625,46364.08984375,16634.98046875,17308.53515625,14195.4501953125,9090.7841796875
2015-04-23,18937.341796875,18761.822265625,8741.0234375,56950.3671875,13650.9609375,5767.072265625,5236.0302734375,26133.12890625,22986.40625,24119.318359375,25390.68359375,7674.54443359375,47583.8515625,16751.640625,17389.021484375,14428.892578125,9064.888671875
2015-04-24,18862.8828125,19442.369140625,8814.41015625,57288.71875,13436.21484375,5726.3056640625,5127.3212890625,25649.1953125,23860.19921875,24401.572265625,25425.44140625,7796.884765625,48439.58984375,17020.86328125,17389.021484375,14815.3193359375,9183.4130859375
2015-04-27,18862.8828125,19442.369140625,8814.41015625,57288.71875,13436.21484375,5726.3056640625,5127.3212890625,25649.1953125,23860.19921875,24401.572265625,25425.44140625,7796.884765625,48439.58984375,17020.86328125,17389.021484375,14815.3193359375,9183.4130859375
2015-04-28,19061.4375,19996.16796875,8654.9638671875,57273.734375,13284.3896484375,5687.52685546875,5405.57861328125,25411.22265625,24484.197265625,24159.771484375,25623.080078125,7683.49609375,48876.42578125,17034.8203125,17469.51171875,15390.486328125,9060.90234375
2015-04-29,18961.169921875,20231.13671875,8522.7724609375,56240.75,13038.6806640625,5616.9296875,5398.59716796875,25192.16015625,23934.841796875,23785.56640625,25482.052734375,7567.12451171875,48831.55078125,16751.640625,17145.560546875,15102.4052734375,8873.6484375
2015-04-30,18920.466796875,19434.5703125,8705.4130859375,55891.421875,13192.4990234375,5650.73681640625,5413.55712890625,25325.587890625,23785.5625,23502.6796875,25501.91796875,7655.646484375,47935.921875,16971.001953125,17350.26953125,14730.8818359375,8916.478515625
2015-05-01,18920.466796875,19434.5703125,8705.4130859375,55891.421875,13192.4990234375,5650.73681640625,5413.55712890625,25325.587890625,23785.5625,23502.6796875,25501.91796875,7655.646484375,47935.921875,16971.001953125,17350.26953125,14730.8818359375,8916.478515625
2015-05-04,18625.60546875,20139.486328125,8637.4287109375,55822.55859375,12892.8525390625,5619.9130859375,5322.79931640625,24704.251953125,24084.12109375,23155.236328125,25330.103515625,7455.7265625,48153.3515625,16801.498046875,17112.76953125,14726.9091796875,8884.6064453125
2015-05-05,18793.38671875,20864.888671875,8690.3046875,55352.47265625,12910.830078125,5598.03759765625,5430.51220703125,24974.091796875,23869.15625,23257.232421875,25474.103515625,7538.27978515625,48002.75,16964.025390625,17290.642578125,14655.384765625,8929.427734375
2015-05-06,18664.328125,20548.015625,8579.15625,53895.296875,12736.037109375,5440.93603515625,5082.4404296875,24671.384765625,23617.3671875,22445.515625,25282.4296875,7385.10791015625,48471.5,16819.44140625,17130.658203125,14670.28515625,8800.9404296875
2015-05-07,18275.15234375,19548.634765625,8404.0654296875,53396.26953125,12510.30078125,5387.240234375,4416.21875,24346.775390625,23138.66796875,22445.515625,24972.568359375,7284.65087890625,46224.4609375,16588.109375,16936.8828125,14483.5302734375,8880.619140625
2015-05-08,18487.609375,19816.76953125,8416.2060546875,53895.296875,12576.2236328125,5431.98486328125,4374.32958984375,24496.13671875,22985.408203125,22431.32421875,24935.826171875,7421.90869140625,46130.7109375,16522.302734375,17021.3515625,14547.1083984375,9051.935546875
2015-05-11,18167.93359375,20480.73828125,8400.2890625,53895.296875,12745.0244140625,5421.04736328125,4313.49169921875,24508.0859375,23044.126953125,22582.30859375,25129.490234375,7283.65576171875,45524.3125,16668.876953125,16896.138671875,14683.2001953125,9211.3046875
2015-05-12,18158.005859375,20763.482421875,8282.39453125,53895.296875,12460.3603515625,5416.076171875,4347.40087890625,24295.9921875,23039.154296875,22321.53515625,25002.36328125,7255.8056640625,45878.37890625,16619.0234375,16857.380859375,14602.734375,9262.1025390625
2015-05-13,17969.376953125,20492.431640625,8251.6376953125,51876.23046875,12434.390625,5389.2294921875,4520.93798828125,24395.568359375,22947.59375,23125.46484375,24948.736328125,7225.9677734375,47019.35546875,16402.6484375,16773.91015625,14644.4580078125,9454.33203125
2015-05-14,17722.169921875,20179.462890625,8224.388671875,51028.86328125,12285.564453125,5330.564453125,4496.00341796875,24111.78125,23225.25390625,23033.138671875,25057.98046875,7185.1875,46457.84765625,16158.3505859375,16561.25390625,14446.775390625,9462.3046875
2015-05-15,18445.912109375,19796.291015625,8357.93359375,52143.703125,12243.6123046875,5361.38818359375,4531.90966796875,24555.876953125,23372.548828125,22900.240234375,25225.822265625,7311.5048828125,45060.55078125,16603.072265625,16840.486328125,14304.72265625,9390.5888671875
