Date,Portfolio Return,Wealth Index,Running Peak,Drawdown
2015-03-02,-0.0066609235005167,1.0780322428028082,1.1205164041255316,-0.03791480532217528
2015-03-03,0.0073205376673201,1.085952975079506,1.1205164041255316,-0.030845982190684018
2015-03-04,-0.003562620564349,1.0820910201034255,1.1205164041255316,-0.03429256714192763
2015-03-05,0.002413257296376,1.0847055376359176,1.1205164041255316,-0.03195925232130925
2015-03-06,-0.0100534962441712,1.0738550884525937,1.1205164041255316,-0.0416426885863872
2015-03-09,-0.0237942876640047,1.048605066019065,1.1205164041255316,-0.06417696148106589
2015-03-10,0.0011205885317442,1.049780779452839,1.1205164041255316,-0.06312770113160071
2015-03-11,-0.0020853482028812,1.0475939019839895,1.1205164041255316,-0.06507937043407397
2015-03-12,0.011129013272307,1.059317704596611,1.1205164041255316,-0.05461651369279241
2015-03-13,-0.0082802717181356,1.0505824810881008,1.1205164041255316,-0.062412225987899084
2015-03-16,0.0092699768351115,1.0603666357299877,1.1205164041255316,-0.053680399656875766
2015-03-17,0.0154491215611179,1.0768755646547323,1.1205164041255316,-0.03894707771356298
2015-03-18,-0.0003555891107645,1.076492707504244,1.1205164041255316,-0.0392887569152941
2015-03-19,0.0252418487687008,1.1040112216082985,1.1205164041255316,-0.014729978478194572
2015-03-20,-0.0061343471677669,1.0972595631784094,1.1205164041255316,-0.020755466730781214
2015-03-23,0.0040197353070523,1.101679132984866,1.1205164041255316,-0.016811240845122977
2015-03-24,0.0170240631785853,1.120594741565841,1.120594741565841,0.0
2015-03-25,-0.0080999372364989,1.1115546559803824,1.120594741565841,-0.008067221137256664
2015-03-26,-0.0041094906655981,1.1069961055728683,1.120594741565841,-0.012135195257092612
2015-03-27,-0.0033730841210936,1.1032684050451635,1.120594741565841,-0.01546173284417418
2015-03-30,0.0156978029819832,1.120723943455776,1.120723943455776,0.0
2015-03-31,0.0109549620689384,1.1330689277020536,1.1330689277020536,0.0
2015-04-01,-0.0016061479962704,1.1312505120274503,1.1330689277020536,-0.0016048588308666956
2015-04-02,0.0014103801430456,1.132847130941568,1.1330689277020536,-0.00019574869194893818
2015-04-03,0.0,1.132847130941568,1.1330689277020536,-0.00019574869194893818
2015-04-06,0.0,1.132847130941568,1.1330689277020536,-0.00019574869194893818
2015-04-07,0.0091221401015051,1.143228398885595,1.143228398885595,0.0
2015-04-08,-0.0049246699008963,1.1376122166719804,1.143228398885595,-0.004912563595418917
2015-04-09,0.0006967923742909,1.1384051724201338,1.143228398885595,-0.004218952634629014
2015-04-10,0.0070834170066445,1.146497598155657,1.146497598155657,0.0
2015-04-13,0.0081601051985446,1.1558914143047891,1.1558914143047891,0.0
2015-04-14,-0.005599926640345,1.149436597299469,1.1558914143047891,-0.005584276278410183
2015-04-15,-0.001649471190408,1.1475421975554396,1.1558914143047891,-0.007223184328582599
2015-04-16,-0.001547169708474,1.1457681277755858,1.1558914143047891,-0.008757990935759352
2015-04-17,-0.0212338983853649,1.1216954862684825,1.1558914143047891,-0.029584031521571408
2015-04-20,0.014353168704224,1.1379114677852968,1.1558914143047891,-0.015555048075433953
2015-04-21,0.0171822889404079,1.1576323310166037,1.1576323310166037,0.0
2015-04-22,0.0081909108008553,1.1671533337912887,1.1671533337912887,0.0
2015-04-23,0.0013656433596365,1.168748337846719,1.168748337846719,0.0
2015-04-24,0.0057705536514434,1.175512159564159,1.175512159564159,0.0
2015-04-27,0.0,1.175512159564159,1.175512159564159,0.0
2015-04-28,0.0075056613723091,1.1843683499799846,1.1843683499799846,0.0
2015-04-29,-0.0108320873628594,1.171608401744738,1.1843683499799846,-0.010773631561044605
2015-04-30,-0.0012127892915268,1.170188348907734,1.1843683499799846,-0.011972627495905552
2015-05-01,0.0,1.170188348907734,1.1843683499799846,-0.011972627495905552
2015-05-04,-0.006039835332318,1.1631419050736995,1.1843683499799846,-0.017922164930060713
2015-05-05,0.0086526582988521,1.1732498417286137,1.1843683499799846,-0.00938771139194905
2015-05-06,-0.0306301085749041,1.1378578687087473,1.1843683499799846,-0.03927028383696962
2015-05-07,-0.0402217295816245,1.092999446331682,1.1843683499799846,-0.07714568161995117
2015-05-08,0.0010287538494015,1.0941244522973788,1.1843683499799846,-0.07619580317570207
2015-05-11,0.0021978519218384,1.0965318203777956,1.1843683499799846,-0.07416318546816403
2015-05-12,-0.0027842943034434,1.0934829994537516,1.1843683499799846,-0.07673740228516657
2015-05-13,0.0039965777830471,1.0978619338629034,1.1843683499799846,-0.07304012819875094
2015-05-14,-0.0088748702632687,1.0881616596392505,1.1843683499799846,-0.081230379334571
2015-05-15,0.0088537397673369,1.097838735740871,1.1843683499799846,-0.07305971511360965
2015-05-18,0.0023540627202778,1.1004261612676671,1.1843683499799846,-0.07087506915710484
2015-05-19,-0.0096040772494159,1.0899081720447397,1.1843683499799846,-0.07975574316625511
2015-05-20,-0.0063207902126741,1.0830408175556063,1.1843683499799846,-0.08555406975042068
2015-05-21,-0.0067384670736531,1.0757673163136643,1.1843683499799846,-0.09169531900118377
2015-05-22,0.0006673179430761,1.0764854347264174,1.1843683499799846,-0.09108898870473059
2015-05-25,0.0033914334521995,1.0801424612163364,1.1843683499799846,-0.08800124451604063
2015-05-26,-0.0178316270097766,1.0610524723405343,1.1843683499799846,-0.10411953142916586
2015-05-27,-0.0050799422502729,1.055676054564341,1.1843683499799846,-0.10865901255957944
2015-05-28,-0.0040698789108415,1.0513883120680512,1.1843683499799846,-0.11227929040334517
2015-05-29,0.0032529703242222,1.0548140158820192,1.1843683499799846,-0.10938685933320902
2015-06-01,-0.0020069152935449,1.052699216323305,1.1843683499799846,-0.11117245209980886
2015-06-02,0.0019641650858054,1.0547689233275788,1.1843683499799846,-0.10942493241616602
2015-06-03,-0.008641459510295,1.0456934495293206,1.1843683499799846,-0.11708764461073917
2015-06-04,-0.0145369015258919,1.0306022621365296,1.1843683499799846,-0.12982961579989338
2015-06-05,0.010463317025517,1.041442393298094,1.1843683499799846,-0.120676947069977
2015-06-08,0.0014291705622133,1.0429318562035832,1.1843683499799846,-0.11941934599889614
2015-06-09,-0.0073257657517293,1.0353194989472938,1.1843683499799846,-0.12584670219801952
2015-06-10,0.0113447152049223,1.0471317806056488,1.1843683499799846,-0.11587321577502052
2015-06-11,-0.0052731146855232,1.0416246672166758,1.1843683499799846,-0.12052304738278519
2015-06-12,-0.0030102764101855,1.0384938037990925,1.1843683499799846,-0.12316653529567667
2015-06-15,-0.0093924730531873,1.028785442861611,1.1843683499799846,-0.1313636143020902
2015-06-16,0.0,1.028785442861611,1.1843683499799846,-0.1313636143020902
2015-06-17,-0.0132543916339222,1.0152394877029676,1.1843683499799846,-0.14280089659595785
2015-06-18,0.0203031324379317,1.0360627024187632,1.1843683499799846,-0.12521919178583907
2015-06-19,-0.0027719551288121,1.033194759837472,1.1843683499799846,-0.12764068724486555
2015-06-22,0.0021057373237752,1.0353726888744532,1.1843683499799846,-0.12580179224482768
2015-06-23,0.0106023840892935,1.0464085074125646,1.1843683499799846,-0.1164838984170351
2015-06-24,0.0044221523269977,1.051046131811814,1.1843683499799846,-0.1125682041152346
2015-06-25,0.0024378391260639,1.05361153894966,1.1843683499799846,-0.11040214898729295
2015-06-26,0.0022023383420582,1.0559345050792888,1.1843683499799846,-0.10844079454070721
2015-06-29,-0.0100514422689476,1.0453740034099115,1.1843683499799846,-0.11735736316528733
2015-06-30,0.0014785030124422,1.0469207351651024,1.1843683499799846,-0.11605140817652293
2015-07-01,-0.0047074328515442,1.042004007764988,1.1843683499799846,-0.12020275805023206
2015-07-02,-0.004271948170646,1.0375621151728835,1.1843683499799846,-0.12395318973998426
2015-07-03,0.0024815869085311,1.040140113174729,1.1843683499799846,-0.12177650374369853
2015-07-06,-0.014134560789129,1.0255416043183785,1.1843683499799846,-0.13410249071945413
2015-07-07,-0.0302942059817497,0.9949395091600756,1.1843683499799846,-0.15994081640488822
2015-07-08,-0.0006190832507243,0.9943237493974152,1.1843683499799846,-0.1604607220260328
2015-07-09,0.0138830720189804,1.0082242854271857,1.1843683499799846,-0.148724055785327
2015-07-10,0.0055744908606332,1.0138603168997935,1.1843683499799846,-0.14396537452480274
2015-07-13,0.016191646327137,1.030410006368557,1.1843683499799846,-0.12999194348112175
2015-07-14,-0.0133278878943079,1.016767929294646,1.1843683499799846,-0.14151038457602394
2015-07-15,0.0131013749222459,1.0301766315677798,1.1843683499799846,-0.1301889892741651
2015-07-16,0.0031958324938991,1.0334741699049093,1.1843683499799846,-0.1274047724068491
2015-07-17,-0.0051093042007823,1.0282073024588192,1.1843683499799846,-0.13185175669698068
2015-07-20,-0.0101639808446181,1.0178095539036711,1.1843683499799846,-0.14063090767253983
2015-07-21,0.0077031088984595,1.0256801267566154,1.1843683499799846,-0.13398553180355677
2015-07-22,-0.0157104994493179,1.0096920984901334,1.1843683499799846,-0.14748473436731335
2015-07-23,-0.0018911571476911,1.0077844164928935,1.1843683499799846,-0.14909545116607958
2015-07-24,-0.0209682989005448,0.9868728972873964,1.1843683499799846,-0.16675171427531466
2015-07-27,0.0101173701952329,0.9969081352321169,1.1843683499799846,-0.1582786425785827
2015-07-28,-0.0263020631360561,0.9710292208375756,1.1843683499799846,-0.18012903599291086
2015-07-29,0.014881476911969,0.9855876263839368,1.1843683499799846,-0.16783690952177766
2015-07-30,-0.0025232263527143,0.9831039005311534,1.1843683499799846,-0.1699339985336762
2015-07-31,0.0034210654560857,0.9864729228621304,1.1843683499799846,-0.16708942544876226
2015-08-03,-0.0138544380308294,0.9729001336688742,1.1843683499799846,-0.17854936457452975
2015-08-04,0.014107446476315,0.986722540419201,1.1843683499799846,-0.16687866537815177
2015-08-05,0.0114117484030358,0.9980472643447416,1.1843683499799846,-0.1573168395106065
2015-08-06,-0.0124855846967511,0.9856635306468006,1.1843683499799846,-0.16777282112996528
2015-08-07,0.0045191237692299,0.9901279461618776,1.1843683499799846,-0.16400337261747122
2015-08-10,0.0,0.9901279461618776,1.1843683499799846,-0.16400337261747122
2015-08-11,-0.0044481152542873,0.9857335236353644,1.1843683499799846,-0.16771372381571759
2015-08-12,-0.0093922776811196,0.9765185830433606,1.1843683499799846,-0.17549419227568575
2015-08-13,0.0098535607927267,0.9861883307517187,1.1843683499799846,-0.16732971565105992
2015-08-14,-0.0176352363016414,0.9689491220433536,1.1843683499799846,-0.1818853297964873
2015-08-17,-0.0033278785717962,0.9657299365231796,1.1843683499799846,-0.1846033908796194
2015-08-18,0.012077438404573,0.9774641976207902,1.1843683499799846,-0.17469577970628059
2015-08-19,-0.0033491145747786,0.9741960338125336,1.1843683499799846,-0.17745519472130677
2015-08-20,0.0260041838389615,0.999861464592822,1.1843683499799846,-0.15578505233636197
2015-08-21,0.0006019631661976,1.000463525556889,1.1843683499799846,-0.15527671304810164
2015-08-24,-0.0034690164323512,0.9969989140183924,1.1843683499799846,-0.1582019951518957
2015-08-25,0.0036357367792744,1.0006303370880056,1.1843683499799846,-0.15513586874816787
2015-08-26,-0.0295374544144918,0.9715065034945588,1.1843683499799846,-0.1797260510119365
2015-08-27,0.0208377404998896,0.9919628962152692,1.1843683499799846,-0.16245406572032006
2015-08-28,0.0226100563839749,1.0146467080115242,1.1843683499799846,-0.14330139940950692
2015-08-31,0.0122889560315769,1.0271925867823015,1.1843683499799846,-0.13270851352988222
2015-09-01,-0.0451018402293796,0.9818935249677052,1.1843683499799846,-0.1709559572540934
2015-09-02,-0.0020804881580625,0.9798528306727726,1.1843683499799846,-0.17267898058122566
2015-09-03,0.0422874332577917,1.0221768725044478,1.1843683499799846,-0.13694344118388324
2015-09-04,-0.0247980601155659,0.9971405777225524,1.1843683499799846,-0.15808238396491792
2015-09-07,-0.0093740798611675,0.9878369767913664,1.1843683499799846,-0.16593771117907663
2015-09-08,0.0164642555679069,1.0042356023861132,1.1843683499799846,-0.15209182818581368
2015-09-09,0.0001012881347419,1.0043373246886649,1.1843683499799846,-0.15200594079904461
2015-09-10,0.000276360703323,1.0046149224148735,1.1843683499799846,-0.15177155617857307
2015-09-11,-0.0340385279468354,0.9709947459852027,1.1843683499799846,-0.1801581442111213
2015-09-14,0.0215015849449528,0.9920987436390492,1.1843683499799846,-0.16233936540450844
2015-09-15,-0.0016921533738916,0.9904213799812976,1.1843683499799846,-0.1637556170780523
2015-09-16,0.0139649225652213,1.0043495645145282,1.1843683499799846,-0.15199560632340325
2015-09-17,0.0078670087157916,1.0122819524636983,1.1843683499799846,-0.14529803799569152
2015-09-18,-0.0091471377672707,1.0030646900371891,1.1843683499799846,-0.15308046685463983
2015-09-21,-0.0093356366758662,0.9937440174296116,1.1843683499799846,-0.16095020823006168
2015-09-22,-0.0163842901520565,0.9775948844128692,1.1843683499799846,-0.1745854366765287
2015-09-23,0.0099222131085578,0.9873430710063804,1.1843683499799846,-0.16635473159759284
2015-09-24,0.0,0.9873430710063804,1.1843683499799846,-0.16635473159759284
2015-09-25,0.0085347240028418,0.9958058339164316,1.1843683499799846,-0.1592093507621507
2015-09-28,-0.0380030058152524,0.9586722813302052,1.1843683499799846,-0.19056239442196643
2015-09-29,0.0063383531363224,0.964767982737602,1.1843683499799846,-0.1854155991639711
2015-09-30,0.0175396839271429,0.98183898052867,1.1843683499799846,-0.17100201086489464
2015-10-01,0.0172313900413171,0.998904036028215,1.1843683499799846,-0.1565934398322143
2015-10-02,0.0148324813207767,1.0138306874657814,1.1843683499799846,-0.1439903916016375
2015-10-05,0.0322559598103276,1.0470659047177566,1.1843683499799846,-0.11592883688976352
2015-10-06,0.0162116471332222,1.0641789078764805,1.1843683499799846,-0.10147978211806763
2015-10-07,0.0067581490844738,1.0713951443240095,1.1843683499799846,-0.09538688336097834
2015-10-08,0.0011400182186413,1.0726172507873617,1.1843683499799846,-0.09435501986735084
2015-10-09,0.0115267038849878,1.085052523387645,1.1843683499799846,-0.08385552230775006
2015-10-12,-0.0044951820241308,1.0801859610258444,1.1843683499799846,-0.08796451623846657
2015-10-13,-0.0023878699291747,1.0776096945703326,1.1843683499799846,-0.09013974023491611
2015-10-14,0.0063174276482781,1.0844389648463553,1.1843683499799846,-0.08437356936743379
2015-10-15,-0.0014828951089575,1.082832047348935,1.1843683499799846,-0.08573034109934252
2015-10-16,0.008425679681888,1.0919941877560977,1.1843683499799846,-0.07799445352068723
2015-10-19,-0.0249164070509339,1.0651217881459203,1.1843683499799846,-0.10068367821217072
2015-10-20,0.0008061635252521,1.065980796685629,1.1843683499799846,-0.09995838988466421
2015-10-21,-0.0080373912772029,1.0574474308663429,1.1843683499799846,-0.10716338300984374
2015-10-22,0.0039379540077143,1.061619820161307,1.1843683499799846,-0.10364050155574667
2015-10-23,0.0213674689142532,1.0845480352770354,1.1843683499799846,-0.08428147772155192
2015-10-26,0.0082249068976284,1.0935051270211582,1.1843683499799846,-0.07671871927374785
2015-10-27,-0.0075830769026165,1.0852443541723802,1.1843683499799846,-0.08369355345343332
2015-10-28,0.0039236981196741,1.0895108902302335,1.1843683499799846,-0.08009118088249667
2015-10-29,-0.0274647193319092,1.0599949581418722,1.1843683499799846,-0.10501242442033709
2015-10-30,0.0034932982254572,1.0637043118153016,1.1843683499799846,-0.1018804987204549
2015-11-02,0.0019224575299369,1.0657512050814473,1.1843683499799846,-0.10015224140407164
2015-11-03,0.0090319683030725,1.0754206374549815,1.1843683499799846,-0.09198803102670239
2015-11-04,0.0077068507688762,1.0837407636255068,1.1843683499799846,-0.08496308294305432
2015-11-05,-0.014328524195308,1.0683230779917658,1.1843683499799846,-0.09798072701805982
2015-11-06,-0.0174732569272094,1.0498181359886212,1.1843683499799846,-0.11360504018334949
2015-11-09,0.003280860744953,1.05326809943051,1.1843683499799846,-0.1106921259350524
2015-11-10,-0.0136693244821134,1.0389685909783033,1.1843683499799846,-0.12276565732623512
2015-11-11,-0.0005725235358164,1.0383739272527268,1.1843683499799846,-0.12326775088993647
2015-11-12,-0.003682868863042,1.0345567656152357,1.1843683499799846,-0.12649070229483983
2015-11-13,-0.0361635075750823,0.9978119788521386,1.1843683499799846,-0.15751549856174285
2015-11-16,0.0111218300245129,1.008971415726997,1.1843683499799846,-0.14809322982664297
2015-11-17,0.0052404205637401,1.014272728704918,1.1843683499799846,-0.1436171620745701
2015-11-18,1.972620408051537e-05,1.0142927366530974,1.1843683499799846,-0.14360026872531795
2015-11-19,0.0332893866379216,1.048626219428255,1.1843683499799846,-0.11461141337829883
2015-11-20,0.0073539749829795,1.0563662153986322,1.1843683499799846,-0.10807628773895861
2015-11-23,-0.0074383845720603,1.0485377090555883,1.1843683499799846,-0.11468614551097367
2015-11-24,0.0058522604766414,1.054692015586128,1.1843683499799846,-0.10948986807697814
2015-11-25,-0.0133462750975521,1.04070932179463,1.1843683499799846,-0.12129590273818314
2015-11-26,0.0124752160358704,1.0537737165530785,1.1843683499799846,-0.11026521726041827
2015-11-27,-0.0155037998499404,1.037562214432223,1.1843683499799846,-0.1239531059321558
2015-11-30,0.0001329393357101,1.0377001564325234,1.1843683499799846,-0.12383663709853432
2015-12-01,-0.0110011833098801,1.0263467915193778,1.1843683499799846,-0.13342264546606408
2015-12-02,-0.0116555055751053,1.014453645723218,1.1843683499799846,-0.1434644080615951
2015-12-03,-0.0044248477498478,1.00997475929466,1.1843683499799846,-0.14724607482821694
2015-12-04,-0.0320285251523062,0.9781393001402662,1.1843683499799846,-0.17412576910148236
2015-12-07,0.0193245589634313,0.9972252303640752,1.1843683499799846,-0.15801090903777704
2015-12-08,-0.0151400481234485,0.9822409102757772,1.1843683499799846,-0.1706626487508074
2015-12-09,0.004818433927718,0.9869851940328312,1.1843683499799846,-0.1666568985489093
2015-12-10,-0.0120465452807487,0.9751667607703798,1.1843683499799846,-0.17663557896759086
2015-12-11,-0.0131518045084662,0.9624255269315938,1.1843683499799846,-0.18739340936638638
2015-12-14,0.0076947033747735,0.9698596709679296,1.1843683499799846,-0.18111652427699554
2015-12-15,0.0122015651447048,0.9817659669321014,1.1843683499799846,-0.17106365857489114
2015-12-16,0.0,0.9817659669321014,1.1843683499799846,-0.17106365857489114
2015-12-17,0.0142109599691497,0.9958174095566767,1.1843683499799846,-0.15919957707962584
2015-12-18,-0.0179979326498933,0.978055076990732,1.1843683499799846,-0.17419688139482892
2015-12-21,0.0184357919070516,0.9962535329012446,1.1843683499799846,-0.15883134421982747
2015-12-22,0.0126093178400752,1.0088951438968965,1.1843683499799846,-0.14815762856720505
2015-12-23,0.0303395619125823,1.039973650805258,1.1843683499799846,-0.12191705323531055
2015-12-24,0.0096656158908634,1.0500743728628996,1.1843683499799846,-0.11338869121194817
2015-12-25,0.0,1.0500743728628996,1.1843683499799846,-0.11338869121194817
2015-12-28,-0.0166096250622184,1.0327770796817972,1.1843683499799846,-0.12799334793162043
2015-12-29,-0.0055051932757404,1.0271070638341155,1.1843683499799846,-0.1327807232847169
2015-12-30,-0.0080808275016997,1.0188406336068083,1.1843683499799846,-0.13976033416966405
2015-12-31,-0.0063812896100569,1.012359816434932,1.1843683499799846,-0.14523229495955348
2016-01-01,0.0,1.012359816434932,1.1843683499799846,-0.14523229495955348
2016-01-04,-0.0170661617266883,0.9952293118381442,1.1843683499799846,-0.15969612675400924
2016-01-05,0.0106444806305197,1.0058795937701672,1.1843683499799846,-0.15070375378811318
2016-01-06,-0.0048152514593644,1.0010476733805067,1.1843683499799846,-0.15478349839606564
2016-01-07,-0.0109922518878778,0.9901041623095008,1.1843683499799846,-0.16402345408315477
2016-01-08,-0.0090078552506951,0.9812254962372816,1.1843683499799846,-0.17151999523301686
2016-01-11,0.0115010350192728,0.9925757497513876,1.1843683499799846,-0.16193661391900438
2016-01-12,-0.0094950602386208,0.98319578535131,1.1843683499799846,-0.1698564172472815
2016-01-13,-0.0038348578542669,0.9794325895439108,1.1843683499799846,-0.17303380357938236
2016-01-14,-0.0118532496458683,0.9678916644063744,1.1843683499799846,-0.18277817503082427
2016-01-15,-0.0143307871957103,0.9541199305216932,1.1843683499799846,-0.19440608950938498
2016-01-18,-0.0019335479232161,0.9522768763025672,1.1843683499799846,-0.19596223901233067
2016-01-19,0.0223232724060208,0.9737738612376066,1.1843683499799846,-0.17781164850102338
2016-01-20,-0.0275747065631342,0.9472891647690838,1.1843683499799846,-0.20017352305548142
2016-01-21,-0.0056749144678931,0.9419286045293288,1.1843683499799846,-0.20469961516174673
2016-01-22,0.0176462785623758,0.9586976596372035,1.1843683499799846,-0.19054096670735488
2016-01-25,0.0027000248706959,0.9612896648262678,1.1843683499799846,-0.18835245399582556
2016-01-26,0.0292258894180966,0.9897987832072372,1.1843683499799846,-0.16428129540614245
2016-01-27,0.0091329673605858,0.9988799892442932,1.1843683499799846,-0.15661374329939337
2016-01-28,0.0191911355680588,1.0182347564892351,1.1843683499799846,-0.14027189555813202
2016-01-29,0.0204359538105687,1.039257432525944,1.1843683499799846,-0.12252177918845342
2016-02-01,0.0075092237558606,1.0470908236607634,1.1843683499799846,-0.11590779703083176
2016-02-02,-0.0351222301476478,1.0109529941544568,1.1843683499799846,-0.14642011991325032
2016-02-03,0.0219352689779675,1.033373521176987,1.1843683499799846,-0.12748975334029267
2016-02-04,0.0510061026042006,1.0874492498993305,1.1843683499799846,-0.08183188961634447
2016-02-05,0.0073744527496587,1.0954982349633868,1.1843683499799846,-0.07503587462304251
2016-02-08,0.0175915563679595,1.114940260277385,1.1843683499799846,-0.05862035210901484
2016-02-09,-0.0379161506171787,1.0734574218584652,1.1843683499799846,-0.09364563661583314
2016-02-10,-0.0100239086569579,1.0627509327965508,1.1843683499799846,-0.10268546705548931
2016-02-11,0.0062974092968347,1.0694646276559032,1.1843683499799846,-0.09701688020118338
2016-02-12,0.0197009578793556,1.0907430193648209,1.1843683499799846,-0.07905085492764641
2016-02-15,0.0226657166679199,1.1157477967227158,1.1843683499799846,-0.05793852331365357
2016-02-16,-0.0098793272649837,1.1047792293389949,1.1843683499799846,-0.06719963484530367
2016-02-17,0.0136938819398366,1.1200120055548828,1.1843683499799846,-0.05433811569364333
2016-02-18,-0.0334179436269416,1.083201990589986,1.1843683499799846,-0.08541798621324892
2016-02-19,0.0032163639525468,1.0866915712983385,1.1843683499799846,-0.08247162184239121
2016-02-22,-0.0011428278994526,1.085450379222114,1.1843683499799846,-0.0835195999281324
2016-02-23,-0.0036267488560437,1.081520853309969,1.1843683499799846,-0.08683742407651618
2016-02-24,0.0075778498510082,1.0897475870561384,1.1843683499799846,-0.0798913301976073
2016-02-25,0.0116293194518529,1.102494585667866,1.1843683499799846,-0.06912863241701972
2016-02-26,0.0196671120573779,1.1243920947931425,1.1843683499799846,-0.05063986654815267
2016-02-29,-0.0048211393582789,1.1189842901752765,1.1843683499799846,-0.05520584859078104
2016-03-01,0.029068838387962,1.151989247491056,1.1843683499799846,-0.027338709692365404
2016-03-02,-0.0046333385938705,1.1466640375280732,1.1843683499799846,-0.03183495443165851
2016-03-03,0.014799645895624,1.1637604576762897,1.1843683499799846,-0.017399901225022774
2016-03-04,0.0104738747786387,1.176013595883942,1.1843683499799846,-0.007054185546400249
2016-03-07,0.0009337503815511,1.177112211864531,1.1843683499799846,-0.006126589008880856
2016-03-08,-0.0111543395893187,1.1640552587410211,1.1843683499799846,-0.01715099127674835
2016-03-09,-0.0197530112603781,1.1412872705698478,1.1843683499799846,-0.03637473038760697
2016-03-10,0.0059700746264289,1.1481212200416755,1.1843683499799846,-0.030604608725758098
2016-03-11,0.0089736346202324,1.1584704058277755,1.1843683499799846,-0.02186646084610988
2016-03-14,0.009994348812468,1.1701066144578138,1.1843683499799846,-0.012041638500734808
2016-03-15,-0.0153085478210741,1.1523303926215276,1.1843683499799846,-0.02705066997019845
2016-03-16,0.0182322806070724,1.173532699567724,1.1843683499799846,-0.009148885490264713
2016-03-17,0.0355197216331702,1.2159653919184186,1.2159653919184186,0.0
2016-03-18,-0.0086744467329192,1.205463181184994,1.2159653919184186,-0.008636932270625897
2016-03-21,0.0023655785156919,1.208318174511932,1.2159653919184186,-0.0062890090929492715
2016-03-22,0.0019111185318304,1.21062962178893,1.2159653919184186,-0.004388093744239097
2016-03-23,-0.0210339752466546,1.1854312087233745,1.2159653919184186,-0.025111062697985687
2016-03-24,-0.0013484244980686,1.1838338214608526,1.2159653919184186,-0.02642474092693725
2016-03-25,0.0,1.1838338214608526,1.2159653919184186,-0.02642474092693725
